PlotId,TreeId,x,y,z,dbh,H,V_t,V_s,H_c,V_c,A_c,V_b,CCI_at_BH,Crown_mean_x,Crown_mean_y,Crown_top_x,Crown_top_y,Crown_top_z,mean_understory_height_in_5m_radius
CP3,11,6.35654074063875,13.33317581355449,-1.7498957838375435,0.058,7.1911255,0.0337058368649702,0.0086229770661762,1.74099994,3.4429077610404337,13.586892628092205,0.025082859798794002,0.95,6.51707267165904,13.636172279807926,6.63725,12.724749999999997,5.453250000000001,1.81
CP3,12,2.451287018376141,17.52627819404019,-1.840819005666941,0.164,8.256616000000001,0.66829739940733,0.0764453018400756,5.00199973,33.27427338390555,55.584516772901985,0.5918520975672544,0.5,3.230693272079395,15.87682341016786,2.290250000000001,17.588749999999997,6.409250000000001,2.3
CP3,13,-0.6931503397557004,9.919584619742334,-1.760792730324832,0.166,8.227732999999999,0.5506781799352117,0.0781128242997043,3.97600007,6.222304369755052,22.43297283026111,0.47256535563550744,0.675,1.0646266706099186,9.41021824575778,0.1832500000000005,9.364749999999995,6.45925,0.87
CP3,14,20.992189252033253,9.018748897266644,-1.4730155964523337,0.165,7.030344,0.6798767571968264,0.0686401645011571,4.02700019,20.61096784012924,40.849059808638046,0.6112365926956693,0.6,20.879464587485195,8.345294061331476,20.77225,10.077749999999998,5.54825,1.7
CP3,15,21.01273817480536,13.365010224452025,-1.4804917473483403,0.072,7.0127985,0.0527331864747159,0.0130461827679528,4.02200007,9.06562183595522,25.434509154883216,0.0396870037067631,0.875,21.176820139051355,13.322726211387591,21.17325,12.987749999999998,5.53725,1.36
CP3,16,8.9584168834752,43.26343938282716,-2.105780936036125,0.176,7.736882,0.6766456568983912,0.083826922214809,3.81699991,4.714773681547883,16.969115353252167,0.5928187346835821,1.0,8.879024929329319,42.82811239237383,8.99825,42.06775,5.63825,1.07
CP3,17,21.018882283311743,3.6012883041137065,-1.3493680006639002,0.178,7.8209425,1.0428117171363165,0.0864401736853787,4.8440001,31.682835400234403,54.599124142851636,0.9563715434509378,0.8125,20.797412820231777,3.427682328294968,20.13125,2.323749999999997,6.496250000000001,2.38
CP3,18,19.577875529358295,12.215033963290322,-1.50145091936882,0.126,7.463595,0.8592755940230498,0.04182759242769,4.45800018,27.657492935804996,49.33084523286794,0.8174480015953598,0.5375,19.886849052962678,11.673866756924207,18.39225,12.200749999999996,5.94925,1.4
CP3,19,25.66866145184898,-0.4521487020740288,-1.2204581645760115,0.169,7.956844500000001,1.4173725979677936,0.0789361899759969,4.1110003,14.947916816054203,33.065176742847164,1.3384364079917968,1.0,25.580354131596103,-1.174680164661066,26.14025,-0.8252500000000031,6.745250000000001,1.31
CP3,20,29.647726039801405,5.9715032699951465,-1.1968828975261605,0.12,7.3622385,0.6946111020880656,0.0375567543418912,4.31900001,25.327577869061376,46.4578710278171,0.6570543477461744,0.525,30.644181021749,6.014151076001881,29.24225,5.2377499999999975,6.18325,1.05
CP3,21,31.209316720841976,36.79194817319381,-1.891331366558316,0.184,9.094,0.2647367359524408,0.1036495359774976,6.09399998,19.54692125344036,45.36273996287598,0.1610871999749432,0.525,31.50733639765248,36.46847475167127,31.55825,36.22075,7.2032500000000015,1.18
CP3,22,28.668711876610743,3.68705025043846,-1.1191145097189112,0.166,8.09066,0.99217459304653,0.0771239599487609,5.179000139999999,33.10557182983392,57.43027880944816,0.9150506330977691,0.725,28.61114738079076,4.076024258447422,28.02525,4.219749999999997,6.884250000000001,1.07
CP3,23,8.754632535686873,46.22695727278243,-2.0963162949142173,0.129,7.5669565,0.3058239707374673,0.0442933994146643,4.61000008,14.141956541887286,33.69684881791847,0.261530571322803,0.85,8.699096461441451,46.58161388411467,7.96025,45.84175,5.48425,0.91
CP3,24,-0.1200167815564046,10.882502059999132,-1.7828851460093191,0.043,8.025612,0.0340484732869516,0.0051435088469773,4.05900001,0.3283730746060343,4.128287681827249,0.0289049644399743,0.7375,-0.0876777856052901,10.88766434222603,-0.1127499999999992,11.115749999999998,6.236250000000001,0.83
CP3,25,11.86371191722359,0.0574156433798676,-1.426250576560153,0.116,6.193453000000001,0.1825596581924438,0.0309773349556182,3.2020002599999993,11.703694002774242,28.130150124855593,0.1515823232368256,0.6875,12.052752827447335,-0.1011970430500207,11.80525,0.8017499999999966,4.765250000000001,2.42
CP3,26,19.1232434537455,1.839322869534902,-1.3208140419572811,0.3,7.8171065,0.6593345106306597,0.2454472893904686,4.79699994,3.338936977726487,14.7631639454109,0.41388722124019117,0.6125,18.971423335727184,1.6433142590884318,19.23025,1.6317499999999967,6.499250000000001,2.41
CP3,27,11.132775568710043,13.7148107743512,-1.6798117138346718,0.171,7.706434499999999,0.2631770719510656,0.0788985996287095,2.5349998499999997,2.229907946243797,9.774288565205461,0.1842784723223561,1.0,10.754115155030968,13.190739050017756,11.21725,13.59875,6.03325,1.36
CP3,28,11.03772567521233,13.955406473090218,-1.6921088226621472,0.144,8.121335,1.4822220633520853,0.0582026122471826,4.393000130000001,13.300490028861804,32.81684532843045,1.4240194511049027,0.5,11.809436941226686,13.17945336482738,11.68625,13.365749999999998,6.463250000000001,1.37
CP3,29,20.38740195527417,14.676518984483437,-1.4970897010387385,0.143,8.0744925,0.4430245943209455,0.0571462764764356,5.0849999200000005,28.052168019209816,50.55943388239546,0.3858783178445099,0.575,19.767191369852423,14.993483452102844,20.03625,15.108749999999995,6.56525,1.33
CP3,30,29.82402837386377,37.86812855201225,-1.771751919606568,0.142,8.101159,0.5813798865662848,0.0564905928263175,5.10199976,15.083289929557674,38.03832081907774,0.5248892937399673,0.5375,29.4894702155893,36.58297951038491,29.40925,37.68475,6.179250000000001,1.09
CP3,31,20.504821944021195,14.550335688061852,-1.4930176710719012,0.086,7.755066,0.1982475317565583,0.0200501857519487,4.756000159999999,7.945322546109522,26.98772838659856,0.1781973460046096,0.5625,20.845307592243568,14.35941673284248,20.21625,14.15975,6.259250000000001,1.33
CP3,32,-1.041486100861841,2.825866579841425,-1.6823308054120654,0.097,8.293906,0.9492617774241692,0.0268346366237837,4.155999899999999,18.464444635148137,39.22976957309095,0.9224271408003855,0.8,0.7739903816773401,3.2359596512801634,0.1772500000000008,4.269749999999997,6.5992500000000005,0.86
CP3,33,32.06310835312956,14.442449780976494,-1.377683302390727,0.147,6.658741,0.8198542380950816,0.0523787622672934,3.65800023,17.47694760504014,37.51415481883422,0.7674754758277882,0.6375,31.48142739627472,14.322619082068954,31.943250000000003,14.66575,5.28525,1.31
CP3,34,8.32457751798685,11.810806234595836,-1.6123153040550884,0.091,8.153081,0.0894509609319051,0.0233122573384313,1.6870002799999995,0.059612542018819555,1.3024784463112777,0.0661387035934738,0.675,8.314790202584781,11.794507829268388,8.32525,11.647749999999998,6.54925,1.89
CP3,35,20.397752886896647,3.85153046370769,-1.3412371003108778,0.052,7.587340000000001,0.236287511445777,0.007211674470816,4.51600003,11.704235805440337,30.500191666950805,0.229075836974961,0.6,19.71135438494693,4.75324400707392,20.20125,3.928749999999997,6.248250000000001,2.37
CP3,36,-0.7671935149507695,0.4486945844671769,-1.618771332874573,0.174,7.772919000000001,0.8242105482276122,0.0822182274976186,3.2120001300000003,4.167749213608502,15.767699576620455,0.7419923207299935,0.85,0.1674859181672044,0.3642782702454443,-0.1947499999999993,-0.4572500000000032,6.149250000000001,1.23
CP3,37,16.3510520841765,12.53073612637418,-1.509989098531473,0.105,8.033393,0.8426405356343742,0.030691568948346,4.96400022,16.378520684976575,38.28917588796255,0.8119489666860282,0.95,16.269372994018244,12.884409520245882,16.748250000000002,13.233749999999995,6.476250000000001,1.29
CP3,38,16.37758866102663,12.225303997110798,-1.4858133571305352,0.091,7.719453499999999,1.040886972909965,0.0223721699468251,4.511999729999999,14.383764489334965,33.546770437699884,1.01851480296314,0.5625,16.5207626077225,11.302839567417076,16.297250000000002,12.328749999999996,6.22525,1.28
